Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO28,Kismayo,SO28,Jamaame,12/8/2019,South  Central,SEDHURO,1,0,0,0,1,0,0,1,0,0,3,Conflict/Insecurity,Shelter
SO15,Ceel Afweyn,SO15,Ceerigaabo,11/16/2019,Somaliland,SOYDAVOSANAAG,1,0,2,0,0,0,1,1,1,0,6,Conflict/Insecurity,Livelihood support
SO15,Ceel Afweyn,SO15,Ceel Afweyn,11/21/2019,Somaliland,SOYDAVOSANAAG,1,1,0,0,1,0,2,1,1,0,7,Drought,Livelihood support
SO16,Qardho,SO19,Dhuusamarreeb,12/6/2019,Puntland,PDO,0,0,0,2,0,0,1,1,0,0,4,Drought,Livelihood support
SO15,Ceel Afweyn,SO15,Ceel Afweyn,11/23/2019,Somaliland,SOYDAVOSANAAG,0,1,1,0,2,1,1,0,1,1,8,Drought,Livelihood support
SO16,Bandarbeyla,SO16,Qandala,12/6/2019,Puntland,PDO,0,1,0,1,0,2,0,1,0,0,5,Drought,Livelihood support
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,0,0,2,1,0,1,1,1,0,0,6,Other,Equal access to Aid
SO16,Qardho,SO15,Badhan,12/7/2019,Puntland,PDO,2,1,0,2,0,2,1,1,1,0,10,Drought,Livelihood support
SO13,Burco,SO13,Owdweyne,11/14/2019,Somaliland,SOYDAVO,0,1,1,1,1,1,0,1,1,0,7,Other,Food
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,1,0,2,0,0,1,1,1,0,0,6,Other,Equal access to Aid
SO16,Qardho,SO17,Eyl,12/5/2019,Puntland,PDO,1,3,0,0,0,0,1,0,0,0,5,Drought,Livelihood support
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,1,0,0,0,0,1,1,1,0,1,5,Other,Protection from eviction
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,0,1,2,0,2,0,1,1,0,0,7,Drought,Equal access to Aid
SO16,Qardho,SO16,Bossaso,12/7/2019,Puntland,PDO,0,1,3,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,1,2,0,2,0,1,1,0,1,8,Other,Livelihood support
SO24,Baidoa,SO24,Baidoa,12/2/2019,South  Central,ISHA/IHRO,1,2,1,1,1,1,1,0,0,0,8,Drought,Livelihood support
SO24,Baidoa,SO24,Diinsoor,12/4/2019,South  Central,ISHA/IHRO,0,2,1,1,0,1,0,0,0,0,5,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,12/6/2019,South  Central,ISHA/IHRO,2,1,1,0,1,1,1,0,0,0,7,Conflict/Insecurity,Livelihood support
SO24,Baidoa,SO24,Buur Hakaba,12/6/2019,South  Central,ISHA/IHRO,1,1,1,1,2,1,1,0,0,0,8,Conflict/Insecurity,Livelihood support
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,12/5/2019,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Health
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,0,0,0,1,1,0,1,1,1,1,6,Drought,Agricultural/pastoralist support
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,1,2,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,0,0,0,0,0,1,1,1,1,1,5,Drought,Shelter
SO22,Banadir,SO23,Afgooye,12/5/2019,South  Central,SRDO,2,3,0,0,0,0,0,1,0,0,6,Conflict/Insecurity,Food
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,1,0,0,0,0,1,1,1,0,0,4,Drought,Food
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,1,0,0,0,0,1,1,1,0,0,4,Drought,Food
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,0,1,1,1,1,0,0,1,1,0,6,Drought,Shelter
SO22,Banadir,SO21,Balcad,12/5/2019,South  Central,SRDO,1,3,1,0,0,0,1,1,0,0,7,Conflict/Insecurity,Health
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,0,0,0,0,1,0,0,1,1,1,4,Drought,Shelter
SO16,Bandarbeyla,SO16,Qardho,12/3/2019,Puntland,PDO,2,1,0,1,0,0,0,1,0,0,5,Drought,Food
SO23,Baraawe,SO23,Baraawe,12/3/2019,South  Central,SRCS,0,1,1,1,1,0,0,1,1,0,6,Drought,Shelter
SO22,Banadir,SO23,Afgooye,12/5/2019,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,12/5/2019,South  Central,SRDO,2,3,0,0,0,0,0,1,0,0,6,Conflict/Insecurity,Food
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,0,0,2,1,0,0,1,1,0,0,5,Drought,Equal access to Aid
SO22,Banadir,SO23,Afgooye,12/5/2019,South  Central,SOHRA,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SOHRA,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO16,Bossaso,SO16,Qardho,12/5/2019,Puntland,TASS,0,1,0,2,0,0,1,1,0,1,6,Drought,Equal access to Aid
SO22,Banadir,SO23,Afgooye,12/4/2019,South  Central,SOHRA,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO16,Bandarbeyla,SO16,Qardho,12/3/2019,Puntland,PDO,3,0,0,1,0,0,1,1,0,0,6,Drought,Equal access to Aid
SO22,Banadir,SO23,Afgooye,12/7/2019,South  Central,SOHRA,1,1,2,1,1,0,1,1,0,0,8,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Afgooye,12/8/2019,South  Central,SOHRA,1,2,1,1,2,0,1,1,0,0,9,Conflict/Insecurity,Shelter
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,1,1,1,1,2,0,1,1,0,0,8,Other,Food
SO16,Qardho,SO16,Qardho,12/3/2019,Puntland,PDO,0,2,1,1,1,0,1,1,0,0,7,Drought,Equal access to Aid
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,0,1,2,1,0,1,1,0,0,6,Other,Protection from conflict
SO16,Qardho,SO16,Bossaso,12/1/2019,Puntland,PDO,1,1,3,0,0,0,0,1,0,0,6,Drought,Livelihood support
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,1,0,1,2,0,0,1,0,0,5,Drought,Protection from conflict
SO16,Qardho,SO16,Qardho,12/2/2019,Puntland,PDO,1,0,0,2,0,0,0,1,0,0,4,Drought,Food
SO16,Bossaso,SO16,Qardho,12/7/2019,Puntland,TASS,1,0,2,2,0,0,1,1,0,0,7,Drought,Health
SO16,Bossaso,SO16,Qardho,12/7/2019,Puntland,TASS,0,0,1,2,0,0,1,1,0,0,5,Drought,Social/clan protection
SO16,Bossaso,SO16,Qardho,12/7/2019,Puntland,TASS,0,1,2,1,0,0,1,1,0,0,6,Drought,Water
SO16,Bossaso,SO16,Qardho,12/8/2019,Puntland,TASS,1,0,0,2,0,0,0,1,0,0,4,Drought,Social/clan protection
SO16,Bossaso,SO16,Qardho,12/8/2019,Puntland,TASS,0,0,1,1,0,1,1,1,0,0,5,Other,Equal access to Aid
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,0,1,1,0,1,1,0,0,5,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,1,1,1,0,1,1,0,0,6,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,1,1,1,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,1,1,1,1,0,0,8,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,0,1,1,1,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,0,1,1,0,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,0,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,1,1,1,1,0,0,8,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,1,1,1,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,1,1,1,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,0,1,0,1,1,1,0,0,5,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,0,1,1,1,0,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,0,1,0,1,1,1,0,0,6,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,0,1,1,1,0,0,7,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,1,1,1,1,0,0,8,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,1,1,1,1,1,1,1,1,0,9,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,0,1,1,1,1,1,1,1,0,8,Other,Agricultural/pastoralist support
SO17,Eyl,SO17,Garoowe,12/1/2019,Puntland,MRF,1,0,1,1,0,1,1,1,1,0,7,Other,Agricultural/pastoralist support
SO23,Marka,SO23,Marka,12/9/2019,South  Central,SRCS,1,0,0,0,0,1,1,1,0,0,4,Drought,Shelter
SO23,Marka,SO23,Marka,12/9/2019,South  Central,SRCS,0,0,0,0,1,1,0,1,1,1,5,Drought,Agricultural/pastoralist support
SO23,Marka,SO23,Marka,12/9/2019,South  Central,SRCS,0,0,1,0,0,1,1,1,1,1,6,Drought,Shelter
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,1,1,1,1,1,0,0,1,8,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,1,1,1,1,1,1,0,1,9,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,1,0,0,1,1,1,0,1,7,Conflict/Insecurity,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,12/9/2019,Somaliland,SOYDAVOSANAAG,0,2,1,1,3,1,1,1,0,0,10,Other,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,12/9/2019,Somaliland,SOYDAVOSANAAG,0,2,1,1,1,0,2,1,0,0,8,Drought,Health
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,1,1,0,1,1,1,1,1,9,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,1,1,0,1,1,1,0,1,8,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,1,0,2,1,1,1,1,1,0,9,Conflict/Insecurity,Shelter
SO15,Dhahar,SO15,Badhan,12/8/2019,Puntland,YESO,0,2,0,0,2,0,2,1,1,1,9,Drought,Food
SO18,Gaalkacyo,SO18,Gaalkacyo,12/9/2019,Puntland,SBACO,1,2,0,0,0,0,0,1,0,0,4,Drought,Livelihood support
SO15,Dhahar,SO15,Badhan,12/8/2019,Puntland,YESO,1,1,0,1,0,1,2,1,1,2,10,Drought,Water
SO15,Dhahar,SO15,Badhan,12/8/2019,Puntland,YESO,1,0,1,1,2,0,1,2,1,3,12,Drought,Water
SO28,Jamaame,SO28,Jamaame,12/9/2019,South  Central,JF,1,0,2,1,1,1,1,1,1,0,9,Conflict/Insecurity,Shelter
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,0,2,1,0,1,2,0,0,8,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,0,1,0,0,1,1,1,0,0,5,Drought,Water
SO15,Dhahar,SO15,Badhan,12/8/2019,Puntland,YESO,2,0,1,1,1,1,1,1,1,2,11,Drought,Water
SO15,Dhahar,SO15,Badhan,12/8/2019,Puntland,YESO,2,1,0,1,0,1,1,2,1,1,10,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,0,2,1,1,1,1,2,1,11,Drought,Social/clan protection
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,1,2,1,1,2,1,1,1,12,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,0,1,1,1,1,1,1,1,1,1,9,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,1,1,1,1,1,1,1,1,10,Drought,Water
SO15,Ceerigaabo,SO15,Ceerigaabo,12/4/2019,Somaliland,SOYDAVOSANAAG,0,0,1,0,0,1,1,1,1,0,5,Drought,Food
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,0,2,0,1,2,0,1,1,0,0,7,Drought,Water
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,0,2,1,1,0,1,1,0,0,6,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,12/7/2019,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,0,1,1,1,1,6,Drought,Food
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,0,1,0,0,1,1,1,1,7,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,2,0,0,1,1,0,1,1,2,1,9,Drought,Water
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,0,2,1,2,1,1,1,0,0,8,Other,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,12/5/2019,Somaliland,SOYDAVOSANAAG,0,1,0,0,1,0,1,1,0,0,4,Drought,Food
SO16,Bossaso,SO16,Qardho,12/6/2019,Puntland,TASS,0,1,0,0,2,0,0,1,0,0,4,Drought,Equal access to Aid
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,2,1,0,1,1,1,1,2,2,1,12,Drought,Water
SO28,Kismayo,SO28,Jamaame,12/8/2019,South  Central,SEDHURO,1,0,0,1,0,0,1,0,0,0,3,Conflict/Insecurity,Shelter
SO24,Baidoa,SO24,Baidoa,12/7/2019,South  Central,ISHA/IHRO,1,1,2,1,1,1,1,0,0,0,8,Conflict/Insecurity,Livelihood support
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,1,1,0,1,1,1,1,1,9,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,2,0,1,1,1,1,1,1,10,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,0,0,1,1,0,2,2,2,2,2,12,Drought,Water
SO15,Dhahar,SO15,Badhan,12/9/2019,Puntland,YESO,1,1,0,2,1,1,1,1,1,1,10,Drought,Water
SO12,Hargeysa,SO13,Burco,12/9/2019,Somaliland,VOSOMWO,0,1,0,0,0,0,3,4,0,0,8,Drought,Water
SO26,Belet Xaawo,SO26,Ceel Waaq,12/10/2019,South  Central,Somali Aid,1,1,1,2,0,0,1,1,0,0,7,Drought,Food
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,0,0,1,1,0,0,6,Drought,Food
SO26,Belet Xaawo,SO26,Garbahaarey,12/10/2019,South  Central,Somali Aid,0,2,2,1,1,0,0,2,0,1,9,Drought,Food
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Conflict/Insecurity,Health
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SRDO,2,2,1,0,0,0,0,1,0,0,6,Conflict/Insecurity,Livelihood support
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SRDO,1,3,1,1,0,0,0,1,0,0,7,Conflict/Insecurity,Water
SO22,Banadir,SO21,Balcad,12/6/2019,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO21,Balcad,12/6/2019,South  Central,SRDO,2,1,1,0,0,0,0,1,0,0,5,Conflict/Insecurity,Water
SO22,Banadir,SO28,Jamaame,12/10/2019,South  Central,SRDO,1,0,0,2,0,0,1,1,0,0,5,Conflict/Insecurity,Health
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,1,0,2,0,1,1,0,0,5,Drought,Protection from conflict
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SRDO,2,3,0,0,0,0,1,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,SRDO,2,3,0,0,0,0,1,1,0,0,7,Conflict/Insecurity,Water
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,1,2,1,0,1,1,0,0,6,Drought,Equal access to Aid
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,0,0,0,0,0,1,0,0,3,Conflict/Insecurity,Water
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,1,1,0,1,2,0,1,1,0,0,7,Other,Food
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,2,1,1,1,0,1,0,1,0,0,7,Conflict/Insecurity,Water
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,0,1,2,0,1,1,0,0,5,Drought,Health
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,1,10,Conflict/Insecurity,Water
SO22,Banadir,SO28,Jamaame,12/10/2019,South  Central,SRDO,2,0,0,2,0,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Water
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,1,0,1,2,0,0,1,0,0,5,Other,Shelter
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,0,1,0,0,0,0,1,0,0,3,Conflict/Insecurity,Water
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,0,1,0,1,0,1,0,0,5,Conflict/Insecurity,Water
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,1,1,0,1,1,0,8,Conflict/Insecurity,Water
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,0,0,0,0,1,0,0,4,Conflict/Insecurity,Water
SO18,Hobyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,1,1,0,1,0,0,7,Conflict/Insecurity,Food
SO22,Banadir,SO23,Qoryooley,12/9/2019,South  Central,SOHRA,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Qoryooley,12/9/2019,South  Central,SOHRA,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,1,1,1,1,1,1,1,0,9,Conflict/Insecurity,Water
SO18,Gaalkacyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,1,0,0,0,0,0,1,0,0,3,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Qoryooley,12/9/2019,South  Central,SOHRA,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Shelter
SO18,Gaalkacyo,SO18,Hobyo,12/10/2019,Puntland,SOSDA,1,2,1,2,0,1,1,1,1,0,10,Conflict/Insecurity,Water
SO22,Banadir,SO23,Qoryooley,12/9/2019,South  Central,SOHRA,1,1,1,1,0,0,1,1,0,0,6,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Qoryooley,12/9/2019,South  Central,SOHRA,1,2,1,1,0,0,1,1,0,0,7,Conflict/Insecurity,Shelter
SO22,Banadir,SO23,Kurtunwaarey,12/7/2019,South  Central,SRDO,1,1,1,1,1,0,1,1,0,0,7,Conflict/Insecurity,
SO22,Banadir,SO23,Kurtunwaarey,12/7/2019,South  Central,SRDO,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO22,Banadir,SO23,Kurtunwaarey,12/7/2019,South  Central,SRDO,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,12/9/2019,South  Central,SRDO,1,1,1,1,1,0,1,1,0,1,8,Conflict/Insecurity,Food
SO22,Banadir,SO23,Afgooye,12/9/2019,South  Central,SRDO,1,1,1,0,1,0,1,1,0,0,6,Conflict/Insecurity,
SO28,Afmadow,SO27,Bu'aale,12/10/2019,South  Central,SAF,1,1,0,0,0,2,1,1,0,0,6,Drought,Food
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,0,1,2,0,1,1,0,0,5,Other,Food
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,1,1,2,0,1,1,0,0,6,Other,Equal access to Aid
SO16,Bossaso,SO18,Gaalkacyo,12/7/2019,Puntland,TASS,0,0,2,1,2,0,1,1,0,0,7,Other,Equal access to Aid
SO16,Bossaso,SO18,Gaalkacyo,12/8/2019,Puntland,TASS,0,0,0,1,2,1,1,1,0,0,6,Drought,Social/clan protection
SO16,Bossaso,SO18,Gaalkacyo,12/8/2019,Puntland,TASS,1,0,2,0,2,1,1,1,0,0,8,Other,Water
SO26,Doolow,SO26,Luuq,12/10/2019,South  Central,Somali Aid,1,0,1,1,2,0,0,1,0,0,6,Drought,Food
SO26,Doolow,SO26,Belet Xaawo,12/10/2019,South  Central,Somali Aid,0,0,0,1,1,0,1,1,0,0,4,Other,Livelihood support
SO13,Owdweyne,SO13,Owdweyne,12/5/2019,Somaliland,SOYDAVO,0,2,1,0,1,1,1,1,0,0,7,Other,Livelihood support
SO13,Owdweyne,SO13,Owdweyne,12/6/2019,Somaliland,SOYDAVO,0,1,2,0,0,0,1,1,0,0,5,Other,Health
SO13,Owdweyne,SO13,Owdweyne,12/7/2019,Somaliland,SOYDAVO,0,1,1,1,0,0,1,1,0,0,5,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,12/9/2019,South  Central,KANAVA,0,0,1,0,0,0,1,1,0,0,3,Drought,Food
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,INTERSOM,1,1,0,0,0,1,1,1,0,0,5,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Qoryooley,12/7/2019,South  Central,INTERSOM,0,0,1,0,0,0,1,1,0,0,3,Flood,
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,INTERSOM,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO22,Banadir,SO23,Qoryooley,12/7/2019,South  Central,INTERSOM,0,1,1,0,0,0,0,1,1,0,4,Flood,
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,INTERSOM,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Qoryooley,12/6/2019,South  Central,INTERSOM,1,1,1,0,0,0,1,1,0,1,6,Flood,Food
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,INTERSOM,1,0,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Equal access to Aid
SO22,Banadir,SO23,Qoryooley,12/6/2019,South  Central,INTERSOM,1,0,0,1,0,0,0,1,1,1,5,Flood,Shelter
SO22,Banadir,SO23,Afgooye,12/6/2019,South  Central,INTERSOM,1,0,0,0,0,1,1,1,0,0,4,Conflict/Insecurity,Equal access to Aid
SO16,Bossaso,SO16,Qandala,12/4/2019,Puntland,TASS,2,1,1,1,0,1,1,1,0,0,8,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/4/2019,Puntland,TASS,1,1,1,1,1,0,1,1,0,0,7,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,0,0,0,0,1,1,0,0,5,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/6/2019,Puntland,TASS,1,1,0,0,0,0,1,1,0,0,4,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,1,0,0,0,1,1,0,0,6,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,1,1,1,1,1,1,0,0,9,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,0,0,0,0,1,1,0,0,5,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/6/2019,Puntland,TASS,2,1,1,0,0,0,1,1,0,0,6,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/4/2019,Puntland,TASS,2,1,1,1,1,1,1,1,0,0,9,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,0,0,0,0,1,1,0,0,5,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,1,0,0,0,1,1,0,0,6,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,1,1,1,0,0,0,1,1,0,0,5,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,1,1,1,1,1,1,0,0,9,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/6/2019,Puntland,TASS,1,1,1,1,1,0,1,1,0,0,7,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,1,1,1,0,0,0,1,1,0,0,5,Other,Shelter
SO16,Bossaso,SO16,Qandala,12/5/2019,Puntland,TASS,2,1,1,0,0,0,1,1,0,0,6,Other,Shelter
SO16,Bossaso,SO16,Iskushuban,12/5/2019,Puntland,TASS,2,1,1,1,0,1,1,1,0,0,8,Other,Shelter
SO16,Bossaso,SO16,Iskushuban,12/6/2019,Puntland,TASS,2,0,0,0,0,0,1,1,0,0,4,Other,Shelter
SO16,Bossaso,SO16,Iskushuban,12/5/2019,Puntland,TASS,2,1,0,0,0,0,1,1,0,0,5,Other,Shelter
SO27,Saakow,SO27,Saakow,12/11/2019,South  Central,JCC,0,0,0,0,0,0,1,1,0,0,2,Drought,Food
