Current Region,CurrentDistrict,Previous Region,PreviousDistrict,Arrival,ZoneName,OrganisationAcronym,0-4M,0-4F,5-11M,5-11F,12-17M,12-17F,18_59M,18_59F,60+M,60+F,Individuals,Category,Need
SO27,Saakow,SO27,Saakow,12/20/2020,South  Central,JCC,0,0,0,0,0,0,1,1,0,0,2,Drought,Food
SO28,Jamaame,SO28,Jamaame,12/20/2020,South  Central,JF,1,1,0,1,1,1,1,1,0,0,7,Conflict/Insecurity,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,12/4/2020,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,1,1,0,0,0,6,Drought,Livelihood support
SO28,Jamaame,SO28,Jamaame,12/20/2020,South  Central,JF,1,1,1,0,1,1,0,1,0,0,6,Conflict/Insecurity,Shelter
SO15,Ceerigaabo,SO15,Ceerigaabo,12/9/2020,Somaliland,SOYDAVOSANAAG,2,1,1,1,1,0,1,1,0,0,8,Drought,Agricultural/pastoralist support
SO15,Ceerigaabo,SO15,Ceerigaabo,12/4/2020,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,0,1,1,0,0,6,Drought,Agricultural/pastoralist support
SO18,Galdogob,SO18,Galdogob,12/20/2020,Puntland,SBACO,0,2,0,1,0,1,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,12/20/2020,Puntland,SBACO,0,2,0,1,0,1,1,0,0,0,5,Drought,Livelihood support
SO18,Galdogob,SO18,Galdogob,12/20/2020,Puntland,SBACO,0,2,0,1,0,1,1,1,0,0,6,Drought,Livelihood support
SO16,Bossaso,SO24,Baidoa,12/21/2020,Puntland,TASS,1,0,2,0,2,1,0,1,0,0,7,Drought,Health
SO18,Galdogob,SO18,Galdogob,12/19/2020,Puntland,SBACO,0,2,0,1,0,1,1,0,0,0,5,Drought,Health
SO15,Ceerigaabo,SO15,Ceerigaabo,12/11/2020,Somaliland,SOYDAVOSANAAG,1,1,1,0,0,0,1,1,0,0,5,Drought,Livelihood support
SO27,Saakow,SO27,Bu'aale,12/21/2020,South  Central,SDIO,1,1,1,1,2,1,1,3,1,1,13,Flood,
SO28,Kismayo,SO28,Jamaame,12/19/2020,South  Central,SEDHURO,1,0,0,0,1,0,1,0,0,0,3,Drought,Shelter
SO15,Badhan,SO15,Laasqoray,12/21/2020,Puntland,YESO,1,1,0,1,0,1,1,1,0,0,6,Drought,Food
SO27,Saakow,SO27,Bu'aale,12/21/2020,South  Central,SDIO,1,1,1,1,1,2,1,1,1,0,10,Flood,Food
SO27,Saakow,SO27,Bu'aale,12/21/2020,South  Central,SDIO,1,1,1,1,4,2,1,1,0,0,12,Flood,Food
SO24,Diinsoor,SO23,Kurtunwaarey,12/21/2020,South  Central,SDIO,1,3,1,1,1,1,4,1,1,0,14,Drought,Food
SO16,Bossaso,SO24,Baidoa,12/20/2020,Puntland,TASS,1,0,2,0,2,0,0,1,0,0,6,Other,Shelter
SO24,Diinsoor,SO23,Kurtunwaarey,12/21/2020,South  Central,SDIO,1,1,1,1,1,2,1,1,0,0,9,Drought,Food
SO11,Borama,SO11,Borama,12/19/2020,Somaliland,SOSTA,1,1,0,0,0,1,1,2,0,0,6,Drought,Livelihood support
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,2,0,3,1,2,2,0,1,12,Drought,Food
SO27,Saakow,SO24,Diinsoor,12/21/2020,South  Central,SDIO,1,1,1,0,1,1,1,1,0,0,7,Drought,Food
SO16,Bossaso,SO24,Diinsoor,12/19/2020,Puntland,TASS,1,0,1,2,0,0,0,1,0,0,5,Drought,Shelter
SO24,Baidoa,SO24,Baidoa,12/18/2020,South  Central,IRMAN-HRD ,0,2,1,0,0,0,2,1,0,0,6,Conflict/Insecurity,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,11/22/2020,Somaliland,SOYDAVOSANAAG,0,2,1,1,0,2,1,1,0,0,8,Drought,Equal access to Aid
SO15,Ceerigaabo,SO15,Ceerigaabo,11/22/2020,Somaliland,SOYDAVOSANAAG,0,2,1,1,0,2,1,1,0,0,8,Drought,Equal access to Aid
SO27,Saakow,SO24,Diinsoor,12/21/2020,South  Central,SDIO,1,0,1,0,1,0,1,1,0,0,5,Drought,Food
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,2,1,2,2,2,3,0,0,13,Drought,Livelihood support
SO24,Baidoa,SO24,Baidoa,12/18/2020,South  Central,IRMAN-HRD ,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO27,Saakow,SO24,Diinsoor,12/21/2020,South  Central,SDIO,0,1,1,1,1,1,1,1,0,1,8,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,11/22/2020,Somaliland,SOYDAVOSANAAG,0,0,2,1,1,1,1,1,0,1,8,Other,Food
SO16,Bossaso,SO26,Baardheere,12/18/2020,Puntland,TASS,1,0,2,0,2,0,0,1,0,0,6,Other,Shelter
SO11,Lughaye,SO11,Borama,12/19/2020,Somaliland,SOSTA,2,0,0,1,1,0,1,1,0,0,6,Drought,Livelihood support
SO27,Saakow,SO26,Baardheere,12/21/2020,South  Central,SDIO,0,1,1,1,1,0,1,1,0,0,6,Drought,Food
SO24,Baidoa,SO24,Baidoa,12/18/2020,South  Central,IRMAN-HRD ,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Food
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,0,2,1,0,1,1,0,0,6,Drought,Food
SO27,Saakow,SO27,Saakow,12/21/2020,South  Central,JCC,0,1,0,0,0,0,1,1,0,1,4,Drought,Food
SO24,Baidoa,SO24,Baidoa,12/18/2020,South  Central,IRMAN-HRD ,0,2,1,1,0,0,1,1,0,0,6,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,12/19/2020,South  Central,IRMAN-HRD ,0,2,0,0,0,0,1,2,0,0,5,Conflict/Insecurity,Food
SO16,Bossaso,SO16,Bandarbeyla,12/12/2020,Puntland,TASS,1,1,0,2,0,1,1,1,0,0,7,Other,Shelter
SO24,Baidoa,SO24,Baidoa,12/18/2020,South  Central,IRMAN-HRD ,1,1,0,0,0,0,1,1,1,0,5,Conflict/Insecurity,Food
SO24,Baidoa,SO24,Baidoa,12/19/2020,South  Central,IRMAN-HRD ,2,1,0,1,0,0,1,1,0,0,6,Conflict/Insecurity,Food
SO27,Saakow,SO26,Baardheere,12/21/2020,South  Central,SDIO,0,0,1,0,0,0,1,1,0,0,3,Drought,Food
SO24,Baidoa,SO24,Baidoa,12/19/2020,South  Central,IRMAN-HRD ,1,1,1,0,0,0,2,1,0,0,6,Conflict/Insecurity,Food
SO14,Laas Caanood,SO14,Laas Caanood,12/20/2020,Somaliland,SSWO,0,1,0,1,2,1,1,1,0,0,7,Other,Shelter
SO11,Borama,SO11,Baki,12/19/2020,Somaliland,SOSTA,0,1,1,2,0,0,1,1,0,0,6,Drought,Livelihood support
SO27,Saakow,SO26,Baardheere,12/21/2020,South  Central,SDIO,0,1,0,0,1,0,1,1,0,0,4,Drought,Food
SO27,Saakow,SO26,Baardheere,12/21/2020,South  Central,SDIO,0,0,0,1,0,0,0,1,0,0,2,Drought,Food
SO16,Bossaso,SO24,Diinsoor,12/19/2020,Puntland,TASS,1,0,2,0,2,0,1,1,0,0,7,Other,Shelter
SO12,Hargeysa,SO17,Burtinle,12/20/2020,Somaliland,VOSOMWO,0,1,1,0,0,1,1,1,0,0,5,Drought,Water
SO28,Kismayo,SO28,Afmadow,12/13/2020,South  Central,SEDHURO,0,1,1,0,1,0,1,1,0,0,5,Drought,Food
SO28,Kismayo,SO28,Kismayo,12/13/2020,South  Central,SEDHURO,1,1,0,0,0,0,1,1,0,0,4,Drought,Shelter
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,0,2,1,2,2,2,0,0,10,Drought,Food
SO28,Kismayo,SO28,Jamaame,12/18/2020,South  Central,SEDHURO,0,1,1,0,0,1,1,0,0,0,4,Drought,Shelter
SO22,Banadir,SO23,Qoryooley,12/15/2020,South  Central,INTERSOM,1,1,1,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,0,2,1,2,2,2,0,0,10,Drought,Food
SO22,Banadir,SO23,Qoryooley,12/19/2020,South  Central,INTERSOM,1,1,1,0,0,1,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO14,Laas Caanood,SO14,Taleex,12/21/2020,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Health
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,1,0,0,2,2,2,3,3,0,0,13,Drought,Livelihood support
SO22,Banadir,SO23,Qoryooley,12/19/2020,South  Central,INTERSOM,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO14,Laas Caanood,SO14,Xudun,12/21/2020,Somaliland,SSWO,1,1,1,3,1,1,1,1,0,0,10,Drought,Food
SO22,Banadir,SO23,Qoryooley,12/19/2020,South  Central,INTERSOM,1,1,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Equal access to Aid
SO14,Xudun,SO14,Xudun,12/19/2020,Somaliland,SSWO,0,1,0,2,3,1,1,1,0,0,9,Drought,Livelihood support
SO14,Laas Caanood,SO14,Laas Caanood,12/21/2020,Somaliland,SSWO,1,0,1,1,1,1,1,1,0,0,7,Drought,Livelihood support
SO22,Banadir,SO23,Qoryooley,12/19/2020,South  Central,INTERSOM,1,1,0,0,0,0,1,1,1,0,5,Conflict/Insecurity,Equal access to Aid
SO14,Laas Caanood,SO14,Laas Caanood,12/21/2020,Somaliland,SSWO,1,1,1,3,2,1,1,1,0,0,11,Drought,Health
SO14,Laas Caanood,SO14,Laas Caanood,12/18/2020,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Laas Caanood,SO14,Xudun,12/21/2020,Somaliland,SSWO,1,1,1,0,0,1,1,1,0,0,6,Drought,Food
SO12,Hargeysa,SO12,Berbera,12/20/2020,Somaliland,VOSOMWO,0,0,0,0,0,2,1,1,0,0,4,Drought,Livelihood support
SO14,Laas Caanood,SO14,Taleex,12/21/2020,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO14,Laas Caanood,SO14,Laas Caanood,12/18/2020,Somaliland,SSWO,1,1,1,1,1,1,1,2,2,1,12,Drought,Agricultural/pastoralist support
SO14,Laas Caanood,SO14,Laas Caanood,12/21/2020,Somaliland,SSWO,1,2,1,1,1,1,1,1,0,0,9,Drought,Health
SO14,Laas Caanood,SO14,Laas Caanood,12/18/2020,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO14,Laas Caanood,SO14,Laas Caanood,12/18/2020,Somaliland,SSWO,1,1,1,1,1,1,2,2,1,1,12,Drought,Agricultural/pastoralist support
SO15,Badhan,SO15,Laasqoray,12/21/2020,Puntland,YESO,1,1,0,1,0,0,1,1,0,0,5,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,12/20/2020,South  Central,SORDES,0,1,1,2,1,1,1,1,0,0,8,Drought,Food
SO26,Garbahaarey,SO26,Garbahaarey,12/20/2020,South  Central,SORDES,1,1,1,2,1,0,1,1,0,0,8,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,12/12/2020,Somaliland,SOYDAVOSANAAG,0,0,0,1,0,0,1,1,1,0,4,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,12/13/2020,Somaliland,SOYDAVOSANAAG,0,2,0,0,1,0,1,1,0,0,5,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,2,1,0,0,1,1,0,0,5,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,1,1,0,3,1,0,1,1,0,0,8,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,2,0,0,0,0,0,1,0,0,3,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,2,0,1,0,2,1,1,0,0,7,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,0,2,0,3,0,0,0,5,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,0,2,0,4,3,0,0,9,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,1,1,0,0,0,0,0,1,0,0,3,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,1,1,0,0,2,2,0,0,6,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,4,0,2,3,3,0,0,12,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,1,1,0,0,0,0,1,0,0,3,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,3,0,2,0,3,1,0,0,9,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,1,0,2,1,1,0,0,5,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,0,0,0,3,2,1,1,7,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,1,2,0,1,0,1,0,0,5,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,1,2,0,3,3,1,1,11,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,1,1,0,0,0,0,0,1,0,0,3,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,2,1,0,2,1,1,0,0,7,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,2,1,0,2,1,1,0,0,7,Drought,Food
SO20,Bulo Burto,SO20,Bulo Burto,12/19/2020,South  Central,AGROCARE,0,0,0,0,2,0,1,1,0,0,4,Drought,Food
SO27,Saakow,SO27,Bu'aale,12/20/2020,South  Central,SDIO,1,1,2,1,3,1,2,1,1,3,16,Flood,Food
SO27,Saakow,SO27,Bu'aale,12/22/2020,South  Central,SDIO,1,1,2,1,1,3,1,1,1,0,12,Flood,Food
SO27,Saakow,SO27,Bu'aale,12/22/2020,South  Central,SDIO,1,1,1,3,2,2,1,1,0,0,12,Flood,Food
SO27,Saakow,SO27,Bu'aale,12/22/2020,South  Central,SDIO,1,3,1,1,1,1,2,1,1,2,14,Flood,Food
SO24,Diinsoor,SO23,Kurtunwaarey,12/22/2020,South  Central,SDIO,1,1,1,1,3,2,1,1,0,0,11,Flood,Food
SO24,Diinsoor,SO23,Kurtunwaarey,12/22/2020,South  Central,SDIO,1,1,4,1,1,2,1,3,1,0,15,Drought,Food
SO24,Diinsoor,SO23,Kurtunwaarey,12/22/2020,South  Central,SDIO,1,1,3,2,3,1,1,1,0,0,13,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,12/9/2020,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,0,0,1,1,0,6,Drought,Agricultural/pastoralist support
SO27,Saakow,SO24,Diinsoor,12/22/2020,South  Central,SDIO,1,1,2,1,1,1,1,1,0,0,9,Drought,Food
SO15,Ceel Afweyn,SO15,Ceerigaabo,11/26/2020,Somaliland,SOYDAVOSANAAG,1,0,2,0,1,1,0,0,1,1,7,Drought,Livelihood support
SO27,Saakow,SO24,Diinsoor,12/22/2020,South  Central,SDIO,1,1,1,0,1,1,1,1,0,0,7,Drought,Food
SO15,Ceerigaabo,SO15,Ceerigaabo,12/5/2020,Somaliland,SOYDAVOSANAAG,2,1,1,1,0,0,1,1,0,0,7,Other,Agricultural/pastoralist support
SO15,Ceel Afweyn,SO15,Ceel Afweyn,11/23/2020,Somaliland,SOYDAVOSANAAG,2,1,0,0,0,2,0,1,1,1,8,Drought,Livelihood support
SO15,Ceel Afweyn,SO15,Ceel Afweyn,12/11/2020,Somaliland,SOYDAVOSANAAG,1,0,0,0,0,0,1,1,2,0,5,Drought,Livelihood support
SO15,Ceerigaabo,SO15,Ceerigaabo,12/16/2020,Somaliland,SOYDAVOSANAAG,2,1,1,0,0,0,1,1,0,0,6,Drought,Livelihood support
SO27,Saakow,SO24,Diinsoor,12/22/2020,South  Central,SDIO,1,2,1,1,2,1,1,1,0,0,10,Drought,Food
SO14,Caynabo,SO14,Caynabo,12/16/2020,Somaliland,SOYDAVO,0,1,0,0,1,1,0,1,0,0,4,Other,Health
SO15,Ceerigaabo,SO15,Ceerigaabo,12/12/2020,Somaliland,SOYDAVOSANAAG,1,2,1,1,0,0,1,1,0,0,7,Drought,Agricultural/pastoralist support
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO14,Caynabo,SO14,Caynabo,12/17/2020,Somaliland,SOYDAVO,0,1,0,0,1,1,0,1,0,0,4,Other,Food
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,0,1,1,1,0,1,1,1,0,0,6,Drought,Food
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,0,1,0,0,1,0,1,1,0,0,4,Drought,Food
SO28,Jamaame,SO28,Jamaame,12/21/2020,South  Central,JF,1,1,1,0,1,1,1,1,0,0,7,Conflict/Insecurity,Shelter
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,1,0,1,0,1,0,1,1,0,0,5,Drought,Food
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,0,0,1,0,0,0,0,1,0,0,2,Drought,Food
SO27,Saakow,SO26,Baardheere,12/22/2020,South  Central,SDIO,0,1,0,0,0,0,1,1,0,0,3,Drought,Food
SO28,Jamaame,SO28,Jamaame,12/20/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO28,Jamaame,SO28,Jamaame,12/20/2020,South  Central,JF,1,1,1,1,1,1,1,1,0,0,8,Conflict/Insecurity,Shelter
SO28,Kismayo,SO28,Jamaame,12/22/2020,South  Central,SEDHURO,0,1,0,1,0,1,0,1,0,0,4,Drought,Food
SO28,Kismayo,SO28,Kismayo,12/22/2020,South  Central,SEDHURO,0,1,0,0,0,1,0,1,0,0,3,Drought,Food
SO13,Buuhoodle,SO13,Buuhoodle,12/18/2020,Somaliland,SSWO,1,0,2,0,3,2,2,2,0,1,13,Drought,Food
SO13,Buuhoodle,SO13,Buuhoodle,12/19/2020,Somaliland,SSWO,0,1,1,2,2,3,3,3,0,0,15,Drought,Shelter
SO13,Buuhoodle,SO13,Buuhoodle,12/19/2020,Somaliland,SSWO,0,1,0,0,3,1,1,1,0,0,7,Drought,Shelter
SO13,Buuhoodle,SO13,Buuhoodle,12/20/2020,Somaliland,SSWO,0,0,1,2,2,2,2,2,0,0,11,Drought,Shelter
SO28,Kismayo,SO28,Afmadow,12/20/2020,South  Central,SEDHURO,0,1,1,0,1,0,1,1,0,0,5,Drought,Food
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,2,1,0,1,1,0,0,1,1,0,7,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Conflict/Insecurity,Livelihood support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,0,0,0,0,1,1,0,0,0,3,Conflict/Insecurity,Livelihood support
SO18,Gaalkacyo,SO18,Gaalkacyo,12/22/2020,Puntland,SBACO,2,2,2,2,0,0,0,1,0,0,9,Drought,Protection from conflict
SO18,Gaalkacyo,SO18,Gaalkacyo,12/22/2020,Puntland,SBACO,2,2,1,0,0,1,0,1,0,1,8,Drought,Livelihood support
SO13,Buuhoodle,SO13,Buuhoodle,12/20/2020,Somaliland,SSWO,1,2,2,1,2,1,3,4,2,1,19,Drought,Agricultural/pastoralist support
SO28,Kismayo,SO28,Kismayo,12/20/2020,South  Central,SEDHURO,0,1,1,0,1,0,1,0,0,0,4,Drought,Food
SO28,Kismayo,SO28,Kismayo,12/20/2020,South  Central,SEDHURO,0,1,1,0,1,0,1,0,0,0,4,Drought,Food
SO15,Badhan,SO15,Laasqoray,12/22/2020,Puntland,YESO,1,1,0,1,1,0,1,1,0,0,6,Drought,Food
SO13,Buuhoodle,SO13,Buuhoodle,12/20/2020,Somaliland,SSWO,1,1,1,1,0,1,1,1,1,0,8,Drought,Agricultural/pastoralist support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from conflict
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,3,1,0,0,0,1,1,0,0,7,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,0,2,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,0,2,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Protection from direct attacks
SO14,Laas Caanood,SO14,Taleex,12/22/2020,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Food
SO28,Kismayo,SO28,Jamaame,12/18/2020,South  Central,SEDHURO,1,1,0,1,0,1,1,1,0,0,6,Drought,Food
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,0,2,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Protection from direct attacks
SO14,Laas Caanood,SO14,Laas Caanood,12/22/2020,Somaliland,SSWO,1,1,1,1,2,1,1,1,0,0,9,Drought,Health
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from direct attacks
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,1,2,1,1,0,1,1,0,0,8,Conflict/Insecurity,Protection from direct attacks
SO14,Xudun,SO14,Xudun,12/22/2020,Somaliland,SSWO,1,1,0,1,1,1,1,1,0,0,7,Drought,Health
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Afgooye,SO23,Afgooye,12/20/2020,South  Central,SRCS,1,2,1,0,0,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO14,Laas Caanood,SO14,Laas Caanood,12/22/2020,Somaliland,SSWO,1,0,1,0,1,1,1,1,0,0,6,Drought,Food
SO27,Saakow,SO27,Saakow,12/22/2020,South  Central,JCC,0,1,0,0,0,0,1,1,0,1,4,Drought,Food
SO14,Laas Caanood,SO14,Taleex,12/22/2020,Somaliland,SSWO,1,1,1,3,1,1,2,1,0,0,11,Drought,Health
SO27,Saakow,SO27,Saakow,12/21/2020,South  Central,JCC,0,0,0,1,0,0,1,1,0,0,3,Drought,Food
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,1,1,0,0,0,1,1,1,0,0,5,Conflict/Insecurity,Protection from direct attacks
SO24,Baidoa,SO24,Baidoa,12/17/2020,South  Central,ISHA/IHRO,1,1,2,0,1,1,1,1,0,0,8,Drought,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,
SO27,Saakow,SO27,Saakow,12/22/2020,South  Central,JCC,0,1,0,0,1,1,0,1,1,0,5,Conflict/Insecurity,Food
SO14,Laas Caanood,SO14,Laas Caanood,12/22/2020,Somaliland,SSWO,1,1,1,1,1,1,1,1,0,0,8,Drought,Health
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,2,0,0,0,0,1,1,0,0,4,Conflict/Insecurity,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Protection from direct attacks
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Protection from direct attacks
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,1,0,0,0,0,1,1,0,0,3,Conflict/Insecurity,Protection from direct attacks
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Protection from direct attacks
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,1,2,0,0,0,0,1,1,0,0,5,Conflict/Insecurity,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,0,2,2,1,0,0,2,1,0,0,8,Conflict/Insecurity,Livelihood support
SO23,Marka,SO23,Marka,12/20/2020,South  Central,SRCS,2,2,1,1,0,0,1,1,0,0,8,Conflict/Insecurity,Protection from direct attacks
SO22,Banadir,SO23,Wanla Weyn,12/20/2020,South  Central,SRDO,2,2,0,0,0,0,0,1,0,0,5,Drought,
SO22,Banadir,SO23,Wanla Weyn,12/20/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Conflict/Insecurity,Food
SO22,Banadir,SO23,Wanla Weyn,12/20/2020,South  Central,SRDO,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,Food
SO22,Banadir,SO23,Wanla Weyn,12/20/2020,South  Central,SRDO,2,1,0,0,0,0,0,1,0,0,4,Conflict/Insecurity,Food
SO16,Bandarbeyla,SO16,Qardho,12/18/2020,Puntland,PDO,1,0,1,2,0,0,1,1,0,0,6,Drought,Livelihood support
SO22,Banadir,SO18,Hobyo,12/20/2020,South  Central,SRDO,2,2,0,0,0,0,1,1,0,0,6,Conflict/Insecurity,
